"new_trait","TrtGeno","TrtPop","Treatment","Time","Colnum","Rownum","Col","Row","pos"
0.00226482873755945,"WD_GenoA45","WD_Panel1","WD",1,20,9,"20","9","c20r9"
0.00251995259706443,"WD_GenoA40","WD_Panel1","WD",1,20,10,"20","10","c20r10"
0.00334441466259016,"WD_GenoA50","WD_Panel1","WD",1,20,11,"20","11","c20r11"
0.00280556469773142,"WD_GenoA42","WD_Panel1","WD",1,20,12,"20","12","c20r12"
0.00300195653935954,"WD_GenoA21","WD_Panel1","WD",1,20,13,"20","13","c20r13"
0.00339031236980386,"WD_GenoA51","WD_Panel1","WD",1,20,14,"20","14","c20r14"
0.00200215257720118,"WD_GenoA12","WD_Panel1","WD",1,20,15,"20","15","c20r15"
0.00348183753535471,"WD_GenoA28","WD_Panel1","WD",1,20,16,"20","16","c20r16"
0.00337016544847602,"WD_GenoA10","WD_Panel1","WD",1,20,17,"20","17","c20r17"
0.00146665620854501,"WD_GenoA27","WD_Panel1","WD",1,20,18,"20","18","c20r18"
0.0029230565773967,"WD_GenoA59","WD_Panel1","WD",1,20,19,"20","19","c20r19"
0.00231947392903841,"WD_GenoA58","WD_Panel1","WD",1,20,20,"20","20","c20r20"
0.00253725687157234,"WD_GenoA5","WD_Panel1","WD",1,20,21,"20","21","c20r21"
0.00338422805943911,"WD_GenoA30","WD_Panel1","WD",1,20,22,"20","22","c20r22"
0.00273815189550924,"WD_GenoA54","WD_Panel1","WD",1,20,23,"20","23","c20r23"
0.00302918688772045,"WD_GenoA1","WD_Panel1","WD",1,20,24,"20","24","c20r24"
0.00268058439454448,"WD_GenoA49","WD_Panel1","WD",1,20,25,"20","25","c20r25"
0.00325431901741626,"WD_GenoA56","WD_Panel1","WD",1,20,26,"20","26","c20r26"
0.00294143917844535,"WD_GenoA53","WD_Panel1","WD",1,20,27,"20","27","c20r27"
0.00271509349832338,"WD_GenoA23","WD_Panel1","WD",1,20,28,"20","28","c20r28"
0.00297295455744102,"WD_GenoA48","WD_Panel1","WD",1,20,29,"20","29","c20r29"
0.00273452413008072,"WD_GenoA37","WD_Panel1","WD",1,20,30,"20","30","c20r30"
0.00201756508660492,"WD_GenoA34","WD_Panel1","WD",1,20,31,"20","31","c20r31"
-7.43911524407059e-05,"WD_GenoA36","WD_Panel1","WD",1,20,32,"20","32","c20r32"
0.00234006161939423,"WD_GenoA38","WD_Panel1","WD",1,20,33,"20","33","c20r33"
0.0025037339709078,"WD_GenoA29","WD_Panel1","WD",1,20,34,"20","34","c20r34"
0.0035045209556723,"WD_GenoA32","WD_Panel1","WD",1,20,36,"20","36","c20r36"
0.00299216630176988,"WD_GenoA47","WD_Panel1","WD",1,20,37,"20","37","c20r37"
0.0025045615256978,"WD_GenoA14","WD_Panel1","WD",1,20,38,"20","38","c20r38"
0.00346211689190455,"WD_GenoA7","WD_Panel1","WD",1,20,39,"20","39","c20r39"
0.00210987692438416,"WD_GenoA57","WD_Panel1","WD",1,20,40,"20","40","c20r40"
0.00458320769518275,"WD_GenoA8","WD_Panel1","WD",1,20,41,"20","41","c20r41"
0.00243284282826835,"WD_GenoA6","WD_Panel1","WD",1,20,42,"20","42","c20r42"
0.00198635046855304,"WD_GenoA20","WD_Panel1","WD",1,20,43,"20","43","c20r43"
0.00192245639406357,"WD_GenoA39","WD_Panel1","WD",1,20,44,"20","44","c20r44"
0.00281923100592503,"WD_GenoA52","WD_Panel1","WD",1,20,45,"20","45","c20r45"
0.00165380717163135,"WD_GenoA17","WD_Panel1","WD",1,20,46,"20","46","c20r46"
0.00319145060341547,"WD_GenoA26","WD_Panel1","WD",1,20,47,"20","47","c20r47"
0.00234760015316721,"WD_GenoA35","WD_Panel1","WD",1,20,48,"20","48","c20r48"
0.00247251638388212,"WD_GenoA16","WD_Panel1","WD",1,20,49,"20","49","c20r49"
0.00450692181151589,"WD_GenoA31","WD_Panel1","WD",1,20,50,"20","50","c20r50"
0.00304898493350542,"WD_GenoA13","WD_Panel1","WD",1,20,51,"20","51","c20r51"
0.00197247631818388,"WD_GenoA25","WD_Panel1","WD",1,20,52,"20","52","c20r52"
0.00166092471033338,"WD_GenoA55","WD_Panel1","WD",1,20,53,"20","53","c20r53"
0.00219428317996398,"WD_GenoA11","WD_Panel1","WD",1,20,54,"20","54","c20r54"
0.00227429293524734,"WD_GenoA43","WD_Panel1","WD",1,20,55,"20","55","c20r55"
0.00248232479987631,"WD_GenoA3","WD_Panel1","WD",1,20,56,"20","56","c20r56"
0.0028860893095009,"WD_GenoA46","WD_Panel1","WD",1,20,57,"20","57","c20r57"
0.003774634513871,"WD_GenoA19","WD_Panel1","WD",1,20,58,"20","58","c20r58"
0.00296695486859448,"WD_GenoA24","WD_Panel1","WD",1,20,59,"20","59","c20r59"
0.00273642092301843,"WD_GenoA2","WD_Panel1","WD",1,20,60,"20","60","c20r60"
0.00251223288249268,"WD_GenoA42","WD_Panel1","WD",1,21,1,"21","1","c21r1"
0.00311125148885201,"WD_GenoA24","WD_Panel1","WD",1,21,2,"21","2","c21r2"
0.0028111747669084,"WD_GenoA6","WD_Panel1","WD",1,21,3,"21","3","c21r3"
0.00253966350760116,"WD_GenoA9","WD_Panel1","WD",1,21,4,"21","4","c21r4"
0.00224565920178415,"WD_GenoA37","WD_Panel1","WD",1,21,5,"21","5","c21r5"
0.00279858875024719,"WD_GenoA11","WD_Panel1","WD",1,21,6,"21","6","c21r6"
0.00245521261713943,"WD_GenoA16","WD_Panel1","WD",1,21,7,"21","7","c21r7"
0.00273579495339234,"WD_GenoA30","WD_Panel1","WD",1,21,8,"21","8","c21r8"
0.00191788930109041,"WD_GenoA40","WD_Panel1","WD",1,21,9,"21","9","c21r9"
0.00195892934584711,"WD_GenoA57","WD_Panel1","WD",1,21,10,"21","10","c21r10"
0.00134524779532125,"WD_GenoA35","WD_Panel1","WD",1,21,11,"21","11","c21r11"
0.00281143621837038,"WD_GenoA46","WD_Panel1","WD",1,21,12,"21","12","c21r12"
0.00371991566493561,"WD_GenoA31","WD_Panel1","WD",1,21,13,"21","13","c21r13"
0.00280151623052343,"WD_GenoA22","WD_Panel1","WD",1,21,14,"21","14","c21r14"
0.00249311696405998,"WD_GenoA28","WD_Panel1","WD",1,21,15,"21","15","c21r15"
0.00245296024139724,"WD_GenoA53","WD_Panel1","WD",1,21,16,"21","16","c21r16"
0.00256682314804308,"WD_GenoA54","WD_Panel1","WD",1,21,17,"21","17","c21r17"
0.00292934149644651,"WD_GenoA58","WD_Panel1","WD",1,21,18,"21","18","c21r18"
0.00359028105603604,"WD_GenoA7","WD_Panel1","WD",1,21,19,"21","19","c21r19"
-0.000110186543104233,"WD_GenoA36","WD_Panel1","WD",1,21,20,"21","20","c21r20"
0.0025120838946919,"WD_GenoA34","WD_Panel1","WD",1,21,21,"21","21","c21r21"
0.00317252987653163,"WD_GenoA13","WD_Panel1","WD",1,21,22,"21","22","c21r22"
0.00178110913663035,"WD_GenoA52","WD_Panel1","WD",1,21,23,"21","23","c21r23"
0.00279778979468636,"WD_GenoA2","WD_Panel1","WD",1,21,24,"21","24","c21r24"
0.00231871265847528,"WD_GenoA60","WD_Panel1","WD",1,21,25,"21","25","c21r25"
0.00384364936355427,"WD_GenoA23","WD_Panel1","WD",1,21,26,"21","26","c21r26"
0.00340640657033557,"WD_GenoA8","WD_Panel1","WD",1,21,27,"21","27","c21r27"
0.00305253930794784,"WD_GenoA5","WD_Panel1","WD",1,21,28,"21","28","c21r28"
0.00396238349478506,"WD_GenoA50","WD_Panel1","WD",1,21,29,"21","29","c21r29"
0.00318408783480582,"WD_GenoA15","WD_Panel1","WD",1,21,30,"21","30","c21r30"
0.00358857997919244,"WD_GenoA26","WD_Panel1","WD",1,21,31,"21","31","c21r31"
0.0035437522572757,"WD_GenoA48","WD_Panel1","WD",1,21,32,"21","32","c21r32"
0.00319793007197928,"WD_GenoA47","WD_Panel1","WD",1,21,33,"21","33","c21r33"
0.00290512979476729,"WD_GenoA33","WD_Panel1","WD",1,21,34,"21","34","c21r34"
0.00127098989385295,"WD_GenoA25","WD_Panel1","WD",1,21,35,"21","35","c21r35"
0.00354282017478114,"WD_GenoA19","WD_Panel1","WD",1,21,36,"21","36","c21r36"
0.00259701006439361,"WD_GenoA32","WD_Panel1","WD",1,21,37,"21","37","c21r37"
0.00204276725628989,"WD_GenoA12","WD_Panel1","WD",1,21,38,"21","38","c21r38"
0.00174519426437296,"WD_GenoA4","WD_Panel1","WD",1,21,39,"21","39","c21r39"
0.00191763214097839,"WD_GenoA27","WD_Panel1","WD",1,21,40,"21","40","c21r40"
0.0023799021347253,"WD_GenoA43","WD_Panel1","WD",1,21,41,"21","41","c21r41"
0.0026351393011306,"WD_GenoA39","WD_Panel1","WD",1,21,42,"21","42","c21r42"
0.00199671754081692,"WD_GenoA18","WD_Panel1","WD",1,21,43,"21","43","c21r43"
0.00241390882402832,"WD_GenoA29","WD_Panel1","WD",1,21,44,"21","44","c21r44"
0.00301109142479691,"WD_GenoA51","WD_Panel1","WD",1,21,45,"21","45","c21r45"
0.00125337061343691,"WD_GenoA17","WD_Panel1","WD",1,21,46,"21","46","c21r46"
0.00250706255227163,"WD_GenoA44","WD_Panel1","WD",1,21,47,"21","47","c21r47"
0.00307836815961458,"WD_GenoA49","WD_Panel1","WD",1,21,48,"21","48","c21r48"
0.00364764484237678,"WD_GenoA21","WD_Panel1","WD",1,21,49,"21","49","c21r49"
0.0032680414051479,"WD_GenoA56","WD_Panel1","WD",1,21,50,"21","50","c21r50"
0.00250321986631163,"WD_GenoA45","WD_Panel1","WD",1,21,51,"21","51","c21r51"
0.00224596906548204,"WD_GenoA20","WD_Panel1","WD",1,21,52,"21","52","c21r52"
0.00274045499392528,"WD_GenoA14","WD_Panel1","WD",1,21,53,"21","53","c21r53"
0.00324240731774674,"WD_GenoA59","WD_Panel1","WD",1,21,54,"21","54","c21r54"
0.00336403391372024,"WD_GenoA10","WD_Panel1","WD",1,21,55,"21","55","c21r55"
0.00269356829885481,"WD_GenoA1","WD_Panel1","WD",1,21,56,"21","56","c21r56"
0.00236884794755342,"WD_GenoA41","WD_Panel1","WD",1,21,57,"21","57","c21r57"
0.00224741634764682,"WD_GenoA38","WD_Panel1","WD",1,21,58,"21","58","c21r58"
0.00245980755627878,"WD_GenoA3","WD_Panel1","WD",1,21,59,"21","59","c21r59"
0.00214951185608562,"WD_GenoA55","WD_Panel1","WD",1,21,60,"21","60","c21r60"
0.00275655569192534,"WW_GenoA56","WW_Panel1","WW",1,22,1,"22","1","c22r1"
0.00418977791409204,"WW_GenoA19","WW_Panel1","WW",1,22,2,"22","2","c22r2"
0.00216029089088531,"WW_GenoA53","WW_Panel1","WW",1,22,3,"22","3","c22r3"
0.00203006419995124,"WW_GenoA38","WW_Panel1","WW",1,22,4,"22","4","c22r4"
0.00252412151123809,"WW_GenoA9","WW_Panel1","WW",1,22,5,"22","5","c22r5"
0.00206711549184942,"WW_GenoA5","WW_Panel1","WW",1,22,6,"22","6","c22r6"
0.00377769535524193,"WW_GenoA18","WW_Panel1","WW",1,22,7,"22","7","c22r7"
0.00296336841609459,"WW_GenoA47","WW_Panel1","WW",1,22,8,"22","8","c22r8"
0.00318432437700645,"WW_GenoA30","WW_Panel1","WW",1,22,9,"22","9","c22r9"
0.00287438425737312,"WW_GenoA6","WW_Panel1","WW",1,22,10,"22","10","c22r10"
0.00364514657209411,"WW_GenoA48","WW_Panel1","WW",1,22,11,"22","11","c22r11"
0.00208760981791013,"WW_GenoA20","WW_Panel1","WW",1,22,12,"22","12","c22r12"
0.00421226475650678,"WW_GenoA31","WW_Panel1","WW",1,22,13,"22","13","c22r13"
0.00163897109535442,"WW_GenoA4","WW_Panel1","WW",1,22,14,"22","14","c22r14"
0.00181468260155347,"WW_GenoA27","WW_Panel1","WW",1,22,15,"22","15","c22r15"
0.00325247864187271,"WW_GenoA51","WW_Panel1","WW",1,22,16,"22","16","c22r16"
0.00286490482332905,"WW_GenoA8","WW_Panel1","WW",1,22,17,"22","17","c22r17"
0.00305835430134933,"WW_GenoA10","WW_Panel1","WW",1,22,18,"22","18","c22r18"
0.00286464445316636,"WW_GenoA3","WW_Panel1","WW",1,22,19,"22","19","c22r19"
0.00277070705332637,"WW_GenoA26","WW_Panel1","WW",1,22,20,"22","20","c22r20"
0.00280893785132714,"WW_GenoA42","WW_Panel1","WW",1,22,21,"22","21","c22r21"
0.0027484098055493,"WW_GenoA34","WW_Panel1","WW",1,22,22,"22","22","c22r22"
0.00288797192224477,"WW_GenoA21","WW_Panel1","WW",1,22,23,"22","23","c22r23"
0.00293850183239687,"WW_GenoA32","WW_Panel1","WW",1,22,24,"22","24","c22r24"
0.00262863118978314,"WW_GenoA58","WW_Panel1","WW",1,22,25,"22","25","c22r25"
0.00294223537873706,"WW_GenoA14","WW_Panel1","WW",1,22,26,"22","26","c22r26"
0.00321013944269776,"WW_GenoA59","WW_Panel1","WW",1,22,27,"22","27","c22r27"
0.00257498623855929,"WW_GenoA52","WW_Panel1","WW",1,22,28,"22","28","c22r28"
0.00221788668402567,"WW_GenoA25","WW_Panel1","WW",1,22,29,"22","29","c22r29"
0.00228907635459649,"WW_GenoA29","WW_Panel1","WW",1,22,30,"22","30","c22r30"
0.00238490343727922,"WW_GenoA41","WW_Panel1","WW",1,22,31,"22","31","c22r31"
0.00355783363622617,"WW_GenoA15","WW_Panel1","WW",1,22,32,"22","32","c22r32"
0.00195483848593761,"WW_GenoA49","WW_Panel1","WW",1,22,33,"22","33","c22r33"
0.00137670614425928,"WW_GenoA17","WW_Panel1","WW",1,22,34,"22","34","c22r34"
0.00159734686248616,"WW_GenoA37","WW_Panel1","WW",1,22,35,"22","35","c22r35"
0.00253984354202092,"WW_GenoA40","WW_Panel1","WW",1,22,36,"22","36","c22r36"
0.00284336782746491,"WW_GenoA44","WW_Panel1","WW",1,22,37,"22","37","c22r37"
0.00208809979537336,"WW_GenoA11","WW_Panel1","WW",1,22,38,"22","38","c22r38"
0.00314342197266963,"WW_GenoA16","WW_Panel1","WW",1,22,39,"22","39","c22r39"
0.00328339957063043,"WW_GenoA46","WW_Panel1","WW",1,22,40,"22","40","c22r40"
0.0038831129476087,"WW_GenoA23","WW_Panel1","WW",1,22,41,"22","41","c22r41"
0.00260393793408199,"WW_GenoA60","WW_Panel1","WW",1,22,42,"22","42","c22r42"
0.00337692022881763,"WW_GenoA1","WW_Panel1","WW",1,22,43,"22","43","c22r43"
0.00310393750654691,"WW_GenoA24","WW_Panel1","WW",1,22,44,"22","44","c22r44"
0.00208130407339709,"WW_GenoA55","WW_Panel1","WW",1,22,45,"22","45","c22r45"
0.00312294875554883,"WW_GenoA2","WW_Panel1","WW",1,22,46,"22","46","c22r46"
0.00141384728960583,"WW_GenoA43","WW_Panel1","WW",1,22,47,"22","47","c22r47"
0.00180257177781018,"WW_GenoA57","WW_Panel1","WW",1,22,48,"22","48","c22r48"
0.00168498508421008,"WW_GenoA36","WW_Panel1","WW",1,22,49,"22","49","c22r49"
0.0022709446511725,"WW_GenoA28","WW_Panel1","WW",1,22,50,"22","50","c22r50"
0.0024498600625469,"WW_GenoA39","WW_Panel1","WW",1,22,51,"22","51","c22r51"
0.00267578400932952,"WW_GenoA50","WW_Panel1","WW",1,22,52,"22","52","c22r52"
0.00314044925287215,"WW_GenoA33","WW_Panel1","WW",1,22,53,"22","53","c22r53"
0.00289497953970322,"WW_GenoA13","WW_Panel1","WW",1,22,54,"22","54","c22r54"
0.00246138530104603,"WW_GenoA45","WW_Panel1","WW",1,22,55,"22","55","c22r55"
0.00291512533020484,"WW_GenoA7","WW_Panel1","WW",1,22,56,"22","56","c22r56"
0.00193316571044417,"WW_GenoA35","WW_Panel1","WW",1,22,57,"22","57","c22r57"
0.00175927680118205,"WW_GenoA54","WW_Panel1","WW",1,22,58,"22","58","c22r58"
0.00213492871838353,"WW_GenoA12","WW_Panel1","WW",1,22,59,"22","59","c22r59"
0.00241929972575423,"WW_GenoA22","WW_Panel1","WW",1,22,60,"22","60","c22r60"
0.00274224081843293,"WW_GenoA33","WW_Panel1","WW",1,23,1,"23","1","c23r1"
0.00392023607565316,"WW_GenoA48","WW_Panel1","WW",1,23,2,"23","2","c23r2"
0.00244562077329164,"WW_GenoA16","WW_Panel1","WW",1,23,3,"23","3","c23r3"
0.00342380089512783,"WW_GenoA51","WW_Panel1","WW",1,23,4,"23","4","c23r4"
0.00326997624747806,"WW_GenoA31","WW_Panel1","WW",1,23,5,"23","5","c23r5"
0.00358905137723436,"WW_GenoA56","WW_Panel1","WW",1,23,6,"23","6","c23r6"
0.00287568204302007,"WW_GenoA52","WW_Panel1","WW",1,23,7,"23","7","c23r7"
0.00119391846142704,"WW_GenoA36","WW_Panel1","WW",1,23,8,"23","8","c23r8"
0.00289498879798017,"WW_GenoA14","WW_Panel1","WW",1,23,9,"23","9","c23r9"
0.00129170247133102,"WW_GenoA18","WW_Panel1","WW",1,23,10,"23","10","c23r10"
0.00205548790430508,"WW_GenoA38","WW_Panel1","WW",1,23,11,"23","11","c23r11"
0.00297900054479017,"WW_GenoA29","WW_Panel1","WW",1,23,12,"23","12","c23r12"
0.00284720951575602,"WW_GenoA43","WW_Panel1","WW",1,23,13,"23","13","c23r13"
0.00393291712940828,"WW_GenoA9","WW_Panel1","WW",1,23,14,"23","14","c23r14"
0.00208227850356788,"WW_GenoA39","WW_Panel1","WW",1,23,15,"23","15","c23r15"
0.00250886097504896,"WW_GenoA8","WW_Panel1","WW",1,23,16,"23","16","c23r16"
0.000941479665676852,"WW_GenoA17","WW_Panel1","WW",1,23,17,"23","17","c23r17"
0.00156219581718019,"WW_GenoA27","WW_Panel1","WW",1,23,18,"23","18","c23r18"
0.00271978260090655,"WW_GenoA53","WW_Panel1","WW",1,23,19,"23","19","c23r19"
0.00164617821730484,"WW_GenoA57","WW_Panel1","WW",1,23,20,"23","20","c23r20"
0.00286044239425305,"WW_GenoA60","WW_Panel1","WW",1,23,21,"23","21","c23r21"
0.00287344139835837,"WW_GenoA21","WW_Panel1","WW",1,23,22,"23","22","c23r22"
0.00203710219742433,"WW_GenoA3","WW_Panel1","WW",1,23,23,"23","23","c23r23"
0.00346454187522739,"WW_GenoA7","WW_Panel1","WW",1,23,24,"23","24","c23r24"
0.00265590535000956,"WW_GenoA45","WW_Panel1","WW",1,23,25,"23","25","c23r25"
0.00236002933516233,"WW_GenoA5","WW_Panel1","WW",1,23,26,"23","26","c23r26"
0.00332037039573379,"WW_GenoA15","WW_Panel1","WW",1,23,27,"23","27","c23r27"
0.00256455928865874,"WW_GenoA22","WW_Panel1","WW",1,23,28,"23","28","c23r28"
0.00266298886090931,"WW_GenoA20","WW_Panel1","WW",1,23,29,"23","29","c23r29"
0.00269965682715106,"WW_GenoA2","WW_Panel1","WW",1,23,30,"23","30","c23r30"
0.00342823547765976,"WW_GenoA50","WW_Panel1","WW",1,23,31,"23","31","c23r31"
0.00204462795135723,"WW_GenoA49","WW_Panel1","WW",1,23,32,"23","32","c23r32"
0.00241934092528356,"WW_GenoA59","WW_Panel1","WW",1,23,33,"23","33","c23r33"
0.00245818049754537,"WW_GenoA1","WW_Panel1","WW",1,23,34,"23","34","c23r34"
0.00324634468362132,"WW_GenoA46","WW_Panel1","WW",1,23,35,"23","35","c23r35"
0.00237681110162903,"WW_GenoA37","WW_Panel1","WW",1,23,36,"23","36","c23r36"
0.00257040402860026,"WW_GenoA32","WW_Panel1","WW",1,23,37,"23","37","c23r37"
0.00308909790620036,"WW_GenoA10","WW_Panel1","WW",1,23,38,"23","38","c23r38"
0.00243124361945162,"WW_GenoA28","WW_Panel1","WW",1,23,39,"23","39","c23r39"
0.00235996307116883,"WW_GenoA24","WW_Panel1","WW",1,23,40,"23","40","c23r40"
0.00203899109754033,"WW_GenoA25","WW_Panel1","WW",1,23,41,"23","41","c23r41"
0.00198056260566179,"WW_GenoA4","WW_Panel1","WW",1,23,42,"23","42","c23r42"
0.00253308681499413,"WW_GenoA34","WW_Panel1","WW",1,23,43,"23","43","c23r43"
0.00251191228482548,"WW_GenoA13","WW_Panel1","WW",1,23,44,"23","44","c23r44"
0.0032313073221857,"WW_GenoA6","WW_Panel1","WW",1,23,45,"23","45","c23r45"
0.0033528240299531,"WW_GenoA58","WW_Panel1","WW",1,23,46,"23","46","c23r46"
0.00253133949275558,"WW_GenoA44","WW_Panel1","WW",1,23,47,"23","47","c23r47"
0.00259783596046876,"WW_GenoA30","WW_Panel1","WW",1,23,48,"23","48","c23r48"
0.00272791823014728,"WW_GenoA23","WW_Panel1","WW",1,23,49,"23","49","c23r49"
0.00218345503240311,"WW_GenoA12","WW_Panel1","WW",1,23,50,"23","50","c23r50"
0.00270651581161844,"WW_GenoA35","WW_Panel1","WW",1,23,51,"23","51","c23r51"
0.00327958918740236,"WW_GenoA47","WW_Panel1","WW",1,23,52,"23","52","c23r52"
0.00239587201653197,"WW_GenoA54","WW_Panel1","WW",1,23,53,"23","53","c23r53"
0.00376623751528966,"WW_GenoA19","WW_Panel1","WW",1,23,54,"23","54","c23r54"
0.00323014965367627,"WW_GenoA42","WW_Panel1","WW",1,23,55,"23","55","c23r55"
0.00314109654576289,"WW_GenoA40","WW_Panel1","WW",1,23,56,"23","56","c23r56"
0.00226228768124473,"WW_GenoA11","WW_Panel1","WW",1,23,57,"23","57","c23r57"
0.00354678546315773,"WW_GenoA26","WW_Panel1","WW",1,23,58,"23","58","c23r58"
0.00290451966424641,"WW_GenoA55","WW_Panel1","WW",1,23,59,"23","59","c23r59"
0.00256734530856393,"WW_GenoA41","WW_Panel1","WW",1,23,60,"23","60","c23r60"
0.00323207172260792,"WD_GenoA7","WD_Panel1","WD",1,24,1,"24","1","c24r1"
0.00144581070269326,"WD_GenoA55","WD_Panel1","WD",1,24,2,"24","2","c24r2"
0.00305014134912773,"WD_GenoA56","WD_Panel1","WD",1,24,3,"24","3","c24r3"
0.00309758430626767,"WD_GenoA44","WD_Panel1","WD",1,24,4,"24","4","c24r4"
0.00225394741966989,"WD_GenoA11","WD_Panel1","WD",1,24,5,"24","5","c24r5"
0.00349593961926436,"WD_GenoA10","WD_Panel1","WD",1,24,6,"24","6","c24r6"
0.00318185568385375,"WD_GenoA15","WD_Panel1","WD",1,24,7,"24","7","c24r7"
0.00327498091257601,"WD_GenoA8","WD_Panel1","WD",1,24,8,"24","8","c24r8"
0.00188791580281678,"WD_GenoA28","WD_Panel1","WD",1,24,9,"24","9","c24r9"
0.00214057368708411,"WD_GenoA48","WD_Panel1","WD",1,24,10,"24","10","c24r10"
0.00273412007034589,"WD_GenoA45","WD_Panel1","WD",1,24,11,"24","11","c24r11"
0.00493620897486109,"WD_GenoA31","WD_Panel1","WD",1,24,12,"24","12","c24r12"
0.00337314622450059,"WD_GenoA58","WD_Panel1","WD",1,24,13,"24","13","c24r13"
0.00260897439114904,"WD_GenoA12","WD_Panel1","WD",1,24,14,"24","14","c24r14"
0.00294798157331485,"WD_GenoA30","WD_Panel1","WD",1,24,15,"24","15","c24r15"
0.00293988529253754,"WD_GenoA2","WD_Panel1","WD",1,24,16,"24","16","c24r16"
0.00199252995369788,"WD_GenoA43","WD_Panel1","WD",1,24,17,"24","17","c24r17"
0.00245045043179926,"WD_GenoA14","WD_Panel1","WD",1,24,18,"24","18","c24r18"
0.00255240609925036,"WD_GenoA34","WD_Panel1","WD",1,24,19,"24","19","c24r19"
0.00285498901764733,"WD_GenoA16","WD_Panel1","WD",1,24,20,"24","20","c24r20"
0.00142317238858477,"WD_GenoA36","WD_Panel1","WD",1,24,21,"24","21","c24r21"
0.00306031832735303,"WD_GenoA50","WD_Panel1","WD",1,24,22,"24","22","c24r22"
0.0016968867367599,"WD_GenoA4","WD_Panel1","WD",1,24,23,"24","23","c24r23"
0.00253888534746136,"WD_GenoA9","WD_Panel1","WD",1,24,24,"24","24","c24r24"
0.00239290514494697,"WD_GenoA39","WD_Panel1","WD",1,24,25,"24","25","c24r25"
0.00319473479805834,"WD_GenoA1","WD_Panel1","WD",1,24,26,"24","26","c24r26"
0.00223545492027123,"WD_GenoA54","WD_Panel1","WD",1,24,27,"24","27","c24r27"
0.00319877921619027,"WD_GenoA59","WD_Panel1","WD",1,24,28,"24","28","c24r28"
0.00392430456186161,"WD_GenoA19","WD_Panel1","WD",1,24,29,"24","29","c24r29"
0.00293718073638507,"WD_GenoA6","WD_Panel1","WD",1,24,30,"24","30","c24r30"
0.00250535674135134,"WD_GenoA41","WD_Panel1","WD",1,24,31,"24","31","c24r31"
0.00242789254080556,"WD_GenoA3","WD_Panel1","WD",1,24,32,"24","32","c24r32"
0.00308999854012717,"WD_GenoA51","WD_Panel1","WD",1,24,33,"24","33","c24r33"
0.00279605881001601,"WD_GenoA47","WD_Panel1","WD",1,24,35,"24","35","c24r35"
0.00269621109471167,"WD_GenoA13","WD_Panel1","WD",1,24,36,"24","36","c24r36"
0.00267672069337709,"WD_GenoA23","WD_Panel1","WD",1,24,37,"24","37","c24r37"
0.00165932525307904,"WD_GenoA57","WD_Panel1","WD",1,24,38,"24","38","c24r38"
0.00251590621299281,"WD_GenoA26","WD_Panel1","WD",1,24,39,"24","39","c24r39"
0.00241436613212279,"WD_GenoA53","WD_Panel1","WD",1,24,40,"24","40","c24r40"
0.00256564263242069,"WD_GenoA52","WD_Panel1","WD",1,24,41,"24","41","c24r41"
0.0018837191356694,"WD_GenoA27","WD_Panel1","WD",1,24,42,"24","42","c24r42"
0.00154471138609811,"WD_GenoA25","WD_Panel1","WD",1,24,43,"24","43","c24r43"
0.00261145723239574,"WD_GenoA49","WD_Panel1","WD",1,24,44,"24","44","c24r44"
0.00260045850498986,"WD_GenoA5","WD_Panel1","WD",1,24,46,"24","46","c24r46"
0.00256436868640674,"WD_GenoA38","WD_Panel1","WD",1,24,47,"24","47","c24r47"
0.0025002830016245,"WD_GenoA42","WD_Panel1","WD",1,24,48,"24","48","c24r48"
0.00275981485716292,"WD_GenoA22","WD_Panel1","WD",1,24,49,"24","49","c24r49"
0.00273818242119304,"WD_GenoA29","WD_Panel1","WD",1,24,50,"24","50","c24r50"
0.00359691737319982,"WD_GenoA21","WD_Panel1","WD",1,24,52,"24","52","c24r52"
0.00305681608961827,"WD_GenoA35","WD_Panel1","WD",1,24,53,"24","53","c24r53"
0.00271527512203163,"WD_GenoA24","WD_Panel1","WD",1,24,54,"24","54","c24r54"
0.00226094328056944,"WD_GenoA37","WD_Panel1","WD",1,24,55,"24","55","c24r55"
0.00260004545602781,"WD_GenoA60","WD_Panel1","WD",1,24,56,"24","56","c24r56"
0.00310458506024964,"WD_GenoA18","WD_Panel1","WD",1,24,57,"24","57","c24r57"
0.00284159446523553,"WD_GenoA33","WD_Panel1","WD",1,24,58,"24","58","c24r58"
0.00273207065480441,"WD_GenoA20","WD_Panel1","WD",1,24,59,"24","59","c24r59"
0.00344774871588964,"WD_GenoA32","WD_Panel1","WD",1,24,60,"24","60","c24r60"
0.00298911255839879,"WW_GenoA53","WW_Panel1","WW",1,25,1,"25","1","c25r1"
0.00315444087648803,"WW_GenoA23","WW_Panel1","WW",1,25,2,"25","2","c25r2"
0.00270287753854123,"WW_GenoA5","WW_Panel1","WW",1,25,3,"25","3","c25r3"
0.0029341405496475,"WW_GenoA1","WW_Panel1","WW",1,25,4,"25","4","c25r4"
0.0027022910901091,"WW_GenoA30","WW_Panel1","WW",1,25,5,"25","5","c25r5"
0.00220643093293984,"WW_GenoA12","WW_Panel1","WW",1,25,6,"25","6","c25r6"
0.00258366366046488,"WW_GenoA59","WW_Panel1","WW",1,25,7,"25","7","c25r7"
0.00341308990218526,"WW_GenoA15","WW_Panel1","WW",1,25,8,"25","8","c25r8"
